Unnamed: 0,code,name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,prev_total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,position,init_price,team_code,total_points
0,55459,Aaron_Cresswell_376,-0.3018603316094912,3.4110973027120655,4.5231325968265725,-0.9319594220751084,1.1914672378343916,376.0236673279818,5.93149226644339,8.866148279812453,-0.756283763321228,-1.778392022604121,7.988911788904183,2019-08-10T11:30:00Z,86.01601990408895,43,-1.4550181316184116,0.8736762375419038,0.919864314972542,2.3282932766274356,1,1.6209813300905727,23402.119481171612,3.5058470144450578,-1.3165427801946312,-0.5633795173097769,-1.246038980721796,0.6390912897085614,-1.4987383473568148,-1.33343978846494,50.087128453484254,True,2.3636531919502817,ARNKRSL,2,45,21,0.922815822543225
1,17349,Aaron_Lennon_430,0.5727644961387672,0.2457044237501704,3.946860415141709,1.697288101002119,-1.935016848509977,432.63599344039085,-3.435817696776569,4.094594159297721,-3.862935058436584,0.6637398434181399,1.4181526875303363,2019-08-10T14:00:00Z,1.692189022263829,20,0.13848980608719375,3.542551156151866,-0.9734392307328785,2.0159098787624203,1,2.7045671590390477,8103.673257237162,-0.7324657585663645,2.0127084923109475,-2.3741815480222677,1.6051380351518594,-1.3235381854701767,1.0932011377361663,-2.180986275302351,50.18955911028899,True,1.5703836300850087,ARNLNN,3,46,90,2.5290945384626715
2,74471,Aaron_Mooy_516,0.7087841959602408,0.8693911615002236,2.269762880285274,3.877412130648179,-3.154469507080229,516.5883695658148,6.96165885371953,1.4422236457815925,-3.4012686172150923,-2.0592205478176817,3.5985243388246424,2019-08-10T14:00:00Z,2.454987008673453,57,-3.0019183398806777,-0.06704168064572336,-0.8427301240719538,-2.4895834726097625,1,3.38799703460658,16260.592715966486,2.271838450286891,0.5327023903068735,0.02250328992901579,3.8944107474530814,0.11614533061929938,-4.498219932723939,2.9289549439509646,48.979714393011434,False,2.9755851424259494,ARNM,3,47,36,-1.283753337445685
3,225321,Aaron_Ramsdale_494,1.6913308717340962,2.5151110497655766,9.111152795240713,-1.6932813431206195,-2.7199155772389596,494.5804008980659,2.3763429157385203,0.5555215820306195,0.4282512397840739,-0.05707387734706071,8.432989706443003,2019-08-10T14:00:00Z,88.74376570582358,49,3.299978047673794,0.4587509919771341,2.6440182622547526,2.0126631057107858,1,0.10470504900495237,3090.720654390511,2.755428975763074,-1.574235075564963,0.4084125577569292,1.3982334414638655,2.221215333892882,-0.695059342235084,0.7646003463208018,43.46195285500377,True,2.4149308072119964,ARNRMSTL,1,44,91,3.762838310557224
4,214590,Aaron_Wan-Bissaka_122,-1.0733257431432186,-0.9977789782937521,38.31798074106048,1.4522040309473083,17.50448207886199,121.81523133673964,6.757679409774022,1.246617526837274,-0.09489316569092113,4.556169449725162,29.27172020595811,2019-08-11T15:30:00Z,87.70976223767238,8,-2.307722645213265,-0.6406474358848856,1.2258099971391276,5.750424787358231,1,2.506568929788135,1879257.928813786,0.044788700847984364,5.322412631803033,2.6440925100877397,9.117343518423352,1.9494391138827372,0.5787358987757572,-0.26300341129747007,54.83736173022924,True,-3.4843869734348787,ARNPSKN,2,55,1,1.1826877583874327
5,121599,Abdoulaye_DoucourÃÂÃÂ©_368,1.391204736329021,2.366117012324538,5.678623318359061,-4.301521087568071,21.586072849446666,363.37325915508313,7.662610639998881,2.20937910140056,-4.170260409486392,1.6706997980516891,3.1640207828769613,2019-08-10T14:00:00Z,89.21687190099095,36,-3.061275810902597,-0.5663569110183051,1.712163050673016,2.4112397024151777,1,3.236574204357976,200815.1445517455,3.2475594448610474,1.329587033789537,2.82649083229414,-1.9308559263043976,0.24589614370825807,-0.5688394230846933,-0.4745948541468614,60.40655049601858,True,4.149976919377757,APTLTKR,3,54,57,1.5484917491003736
6,159533,Adama_TraorÃÂÃÂ©_417,2.78734566667649,1.027423572588794,3.778715627789197,-1.670426311813188,-0.2587142158907447,419.50732290692457,2.380192704766168,2.223915158509727,-3.4114142353632317,1.9831113900840982,0.6778986149120019,2019-08-11T13:00:00Z,3.1794643775504126,13,-0.7821794428614951,-2.089864587930938,-0.14011078283532363,2.018592700010659,1,-0.9831793697813213,17998.257312902904,-0.31508444741695074,0.13551379939214736,-0.6161569212485656,1.2243382820565403,2.2713776732453765,-0.17863054308318488,1.5305555555561683,51.16040192971895,False,5.4535515904112515,ATMTRR,3,56,39,1.763974363791547
7,39155,Adam_Lallana_195,-0.4174912098907061,5.356254435703084,-3.3586581279908923,-0.6624917073679,-1.5231985508695607,198.459597984105,0.08236275047043651,1.9755563997571113,-1.0014853599847524,-0.5694102534757793,1.4042090819447082,2019-08-09T19:00:00Z,-3.2457628944840398,45,-0.30779027968960815,-4.275338206046679,2.827823878834348,0.9283830291037378,1,-0.15677942814489004,7141.699014662184,1.174735310306303,7.9298497498129645,-0.14543928422150343,-0.028543579901012528,-2.0899974373946497,0.5289078024887184,-0.6900455373083199,59.70879539694975,True,4.6607067044114245,ATMLLN,3,57,14,0.1033509820327595
8,155651,Adam_Masina_355,-0.6613401061332613,-2.1665959333338254,-1.05411752975099,0.44152066411519564,0.6984697239012394,355.41025025641886,5.775807887930069,0.725166069892193,-2.527944658712868,-1.7048262755951487,3.2716590307204587,2019-08-10T14:00:00Z,3.0154058635782857,36,-2.6906338749076872,-2.386681996788406,2.672055434460151,-3.4167503494605365,1,-4.406724053257103,4688.920765299539,0.2250702622921592,-1.5043443018776994,-2.966614952598367,4.253402401514098,0.17012494847679321,-0.2359054043024299,-0.6656687427007629,43.58201385312616,True,2.3241483463148427,ATMMSN,2,43,57,3.5361064674098155
9,54469,Adam_Smith_63,2.195086537736872,1.0683399406847738,10.568173906012992,-1.5170461724487856,7.659530004667213,66.5278037913207,-2.7066884094124006,-1.907711464514665,-3.364787677557924,1.7479272124379444,8.128742456632104,2019-08-10T14:00:00Z,90.91888641730839,49,0.20814971348890454,-1.5627649815066793,0.3264300355529264,0.7748190547525301,1,-0.7316231123891734,90568.39187956827,0.9715032814277687,0.45171013790987913,4.632536526227486,4.2312723293390935,-2.577642326093202,0.4354919664375302,-1.6466107763680444,44.82870401520978,True,1.3792295906326455,ATMSM0,2,43,91,3.274249744413271
10,110735,Adam_Webster_493,-1.2658686474987781,1.3385674565642376,-1.3728618993865211,1.6029539102890258,-1.6656298497444033,493.4383651921509,5.140361411169634,2.529665634732214,-1.0018313205200742,3.243701623275066,1.4932762664356005,2019-08-10T14:00:00Z,-1.2947341625717905,57,-1.029430049311936,-1.7751151205940452,-1.4731264528643822,1.613925260779574,1,-0.6300487471875192,5863.141387724432,-0.06614972411482878,-0.19303376643943082,-1.7961621866967814,-1.5639911209504704,1.7976839312544668,-2.2145585619762365,1.8147235793534853,40.99536622157855,False,-2.5441476105070953,ATMPSTR,2,44,36,-1.7948016285437822
11,219352,Ademola_Lookman_155,-0.9861020391118678,-0.37559062205334126,-0.4875375508454747,0.9250005132763067,-1.9174098998942994,157.31087732786372,0.9478281034063749,3.4647906483253896,-0.2954663265871017,-4.255667596058475,1.152498271748884,2019-08-10T14:00:00Z,0.551613136526258,31,-0.08599255906058828,1.4045792788188192,3.2863738790862613,0.7505367750814612,1,-4.4012312809152725,772.6105070663391,-4.267282745545867,-1.1088348924074976,-1.8350109351817911,-2.5229043012832166,-0.03678165509908132,1.5268147325785393,0.25686614759314386,49.805610735926024,False,-0.018231588931120202,ATMLLKMN,3,50,11,-1.5718307713779205
12,20145,Adrian_Mariappa_356,0.10327617106406828,0.11089674540030953,-0.5264389792648951,-1.5005341920202893,-0.7935327095113838,353.99155781125853,8.522981047406173,4.566227089791242,-2.7608561086498824,-1.3708307399501385,0.7719222785872919,2019-08-10T14:00:00Z,-2.794838753088465,36,-1.8200591088822244,3.035690118220468,2.3565326773308484,1.2218053495898098,1,-0.7057858562129842,15853.250873758256,2.337991608350278,2.193402872912208,-1.6306137228139563,1.6915001143840083,5.259795691680315,-1.147263283402584,2.5622891681606275,46.144884373915176,True,2.396941661637263,ATRNMRP,2,41,57,-2.6527156044551354
13,60706,AdriÃÂÃÂ¡n_San Miguel del Castillo_526,1.7038942153689727,4.379117410415114,8.89901423112932,1.2891957812357522,4.134162403161059,524.0518236382454,1.0492046798740122,-2.318202749945172,-0.2197704480645315,1.0548083107719353,7.6560694034495285,2019-08-09T19:00:00Z,54.144526629614056,45,2.031776258691111,1.7575974522756341,2.4075068619757127,3.8809879214061676,1,0.10031056432050334,0.3158471254893348,0.17482021264155723,6.04900255506953,-2.8997467810721567,0.6186189008192904,3.1758735527083837,-4.540545939397461,0.36585447252237524,41.707241073103376,True,0.8876382295094927,ATRNKSTLTLMKLSN,1,40,14,2.2137034504704634
14,37339,Ahmed_El Mohamady_22,2.1720687001612786,-1.332243384626751,9.74796248091653,0.41365743942756183,-0.989028786172615,26.15425853637653,7.008550006422823,1.1766313022066088,1.2821626204543204,1.149487449459407,15.066090488357734,2019-08-10T16:30:00Z,88.58123828192454,6,0.8678121363920452,-0.8157358667255754,5.587076501101203,0.14373503895444306,1,-3.3428316043434814,112888.80080104787,-0.5950755712961866,5.732521918238637,2.2433019303617927,1.7893300226026285,-0.33119402863202985,0.9942703172709115,-1.090616230188519,44.4077517264201,False,1.565406185240255,AMTLMHMT,2,41,7,6.4222926605133335
15,154043,Ainsley_Maitland-Niles_4,2.589969128044739,2.3067396120940096,38.768784020018664,0.3004407671682999,11.803366479900598,4.225224749451266,10.02517226555931,-0.6529534303382999,-0.5196979020650694,8.504381565856391,38.5272201136387,2019-08-11T13:00:00Z,88.76070954051575,4,4.0392053410231545,-1.474628775433105,-2.5209826775903577,2.7001233533218763,1,-0.4530073708038296,57130.83477431712,-0.6548397908794119,1.1809033246665366,1.3525469133833001,15.492314007782566,-0.6825469254835953,-2.61145569749885,3.381557428739441,50.65010336581987,False,4.143620183063462,ANSLMTLNTNLS,2,45,3,1.498666010955577
16,181008,Albian_Ajeti_514,0.6589467037894671,-0.24867513906048921,0.5345455130520034,-0.041074037751937464,-1.9261202326161988,514.203682516981,7.452063413928758,0.22132477970688608,0.24107676071529419,-1.630683613435847,3.681502925773062,2019-08-10T11:30:00Z,-2.4325387898824937,43,0.29619058421505995,0.9030132044747774,2.5438263558151757,-0.016789052002320837,1,-1.5862582531900546,3162.8691692871544,0.5407126160013807,-3.044951636270527,-0.4885052477329046,-1.5055779226805488,-4.914149460572743,-2.7678165403519213,-1.1660656110235414,61.02347951679296,True,-1.0850464955519046,AJTLPN,4,56,21,-0.42069059336645104
17,18665,Alexander_Tettey_289,1.1841038518468339,4.455818039448491,2.338411954535503,-1.1840368002692554,-0.3238477093630241,291.51787747318957,4.1368841629581965,1.4037151356036623,0.9160991872766191,-2.614722860832349,-1.9009909878738278,2019-08-09T19:00:00Z,0.3239900697893743,14,-3.061308312415324,0.7418090336861889,0.08820693928361811,-0.6291442044888187,1,-2.0180895750027776,10847.38424825046,-3.755755655735978,4.541081416577063,-3.410516267574609,2.0513343710800775,-0.35749416526169064,0.6256602649755383,0.3614777696080512,45.22800315435904,False,-1.663552070428385,ALKSNTRTT,3,44,45,2.9972355404464053
18,209925,Alexandre Nascimento_Costa Silva_387,1.5117400777204157,0.2950687783864425,-0.19646044021298392,-0.06916936636743565,2.44120308071501,389.762040067389,7.708355837808934,-0.42585651954023906,0.7048391576738486,-1.0473467285221008,1.4094974469065196,2019-08-10T11:30:00Z,0.3152474887057035,43,1.6354075465038913,0.28292019779705235,-1.2245551742577545,2.175428504937285,1,-1.7628350767679668,118370.203952793,5.4932311136451535,0.30952608907173157,-3.1788936089662547,-2.0429249440424266,-4.159522140152368,-0.7566146111902613,-0.06988860204319991,46.08421235292987,True,4.456724173772939,ALKSNTRKSTNSMNTSLF,4,43,21,0.7344382882565013
