Unnamed: 0,code,name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,prev_total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,position,init_price,team_code,total_points
0,233425,Aaron Connolly,-0.11516070288898017,0.1210488210606916,1.8291950556215903,5.203999537007341,-0.032751901104752845,75.43063999071992,8.82982814386176,0.750239246194875,-1.4154738271385052,0.4889299161627134,1.0231810012284746,2020-09-14T19:15:00Z,45.881700341951245,8,-0.10425130352560896,-1.7201812503446219,0.4953086006966198,-4.863950237415339,1,1.966200186567279,32201.23462086609,5.366073877657423,3.8311658581150096,29.22711205696826,-2.3561115636635384,-0.14970513297678067,1.9549080119663178,-0.19865438754702125,52.98553991936851,True,0.3036040956544174,ARNKNL,4,52,36,6.6785574701491
1,55459,Aaron Cresswell,-3.3645795607763445,-1.166476118968735,11.56542087266487,1.0273531634663364,9.605249565138076,435.0008811761047,7.974273533039096,-0.6400860803791577,-3.2175125258562622,2.1073615875082905,11.77819650216365,2020-09-12T19:00:00Z,91.68315250501017,4,0.020113500263202744,0.6787421014005843,-0.5719496416024294,-3.088737715638544,1,4.511450497955059,70232.55649618056,0.6283347653158116,3.0784616619885483,4.584156701931008,-0.21473531120867828,1.446824429182512,1.2689451630238509,-1.8791541432054037,48.4900553691955,True,2.0334826566932107,ARNKRSL,2,57,21,3.3790788186142784
2,74471,Aaron Mooy,-3.088481175632319,0.4637183325345101,2.5472159229913878,-4.972429673244803,2.219797560604672,59.02432760784174,9.024554290412286,2.872606178077703,-1.30439546198714,-0.36803957068869336,4.758338258881665,2020-09-14T19:15:00Z,0.6680464642621977,8,-0.04821979753487615,0.9406524905243958,4.752294020120491,1.1516738084511071,1,0.8632299699408865,2012.8447494594716,4.314813242104671,3.823756013122307,0.029778683785639415,1.4457465210462024,2.8720166232464814,1.908207952717893,1.4041228157103205,47.7197428759914,True,-1.1648427569963207,ARNM,3,50,36,1.6826972085274121
3,225321,Aaron Ramsdale,-1.0972872595138654,2.6526421078205136,11.717729837679014,-0.26016505978792404,-1.8348233083378596,484.3688596840879,8.866341629361584,2.9771200059014706,-3.0177182998069885,3.1407816651451856,18.721865504674362,2020-09-14T17:00:00Z,92.4200414095556,39,-0.846649464153433,-0.709589841207358,1.3621717519023393,2.091332656907439,1,4.251647972187251,462941.8120821962,-1.351670326800578,-1.6714985379211171,1.8188886015491486,-0.5442202653860397,-0.4972379668749556,1.7933790453870024,2.1696665560930786,49.84865200944092,True,-1.660857260139669,ARNRMSTL,1,46,49,2.8570954796674686
4,121599,Abdoulaye DoucourÃÂ©,0.018927048307058714,2.769084493401291,21.47452670015503,1.0204704806241343,45.66233909133856,510.98570520367014,2.920791400556506,0.7637893096035353,0.9117693753618263,4.791119286642613,23.367155395304366,2020-09-13T15:30:00Z,90.60519908063895,6,-0.9698404482148815,2.6838160789787557,3.300538129616803,-2.6020741771294382,1,-1.1041335883155137,143040.23900468167,0.20999448310346147,-3.2120728088442174,3.8294943059181206,2.682834522917805,-1.9832481419100392,1.0457268092320733,-2.487410652404471,51.5988668113883,False,-0.9957215739767176,APTLTKR,3,51,11,0.8795733844105065
5,197030,Aboubakar Kamara,-0.7530343847922619,0.13859936394510503,1.2790715959054735,-0.9621348354543567,3.317205081665416,187.68983519809817,1.6183085855385544,4.266892920559144,2.352721181976035,0.13940054574869515,5.492344392837367,2020-09-12T11:30:00Z,61.98584569192351,3,4.053835756180016,-1.8300557126552557,-0.500847319823124,0.20645728920681328,1,1.4742981199056906,6709.411184571679,3.177721487820947,1.687285496471644,6.242542881447243,0.6436037453041674,1.3680439925441186,2.0179803300378465,0.3559735727493355,50.03186748312931,True,-0.5671403593056422,APPKRKMR,3,48,54,5.161836470333156
6,159533,Adama TraorÃÂ©,-5.377195471977964,1.6722366993932507,3.2393098481003424,1.2007397065385306,0.6195188099142301,466.1719842193368,8.55680582340184,-2.1228948192136046,-1.2246121672964236,5.003867672628467,11.209083904168272,2020-09-14T17:00:00Z,92.27979100287124,49,-1.6412073537010237,2.1268009962722143,-1.6067609153571867,0.22769493680871333,1,-1.2557415557348972,1189094.724505416,3.19775856943052,-1.5361766014167488,16.544183273743503,4.0513288574612485,-2.1179156464969093,3.265062944401664,-1.3650451554583687,62.13110136592597,False,2.475017158836065,ATMTRR,3,60,39,3.855111441287634
7,80179,Adam Forshaw,-1.7317482619962279,1.5003279986489269,-2.379074311719706,0.39076513813991576,-3.0734076474379037,196.57540334119426,2.084976974737709,2.488632643901016,0.3802921132540623,3.232728491155576,0.22228882716226625,2020-09-12T16:30:00Z,5.3656825503207095,14,-3.426956005127303,-0.8153643414820637,2.1988035303781075,3.0839533205595666,1,-1.4932101367289883,2009.3383867316395,1.8983931679710158,2.648196996707652,-0.4919421345125501,2.134400662876552,1.1159458548102508,2.6612862045523107,-0.6448570982649904,47.44496741105213,False,2.0421622253493323,ATMFRX,3,48,2,-1.538267404315276
8,39155,Adam Lallana,-3.7145566990821495,0.7671212944166989,7.060614965751647,-1.7845342649407536,23.85684984715947,55.51157780608545,8.00677247615996,1.2708771979424496,1.0345707480630144,4.409616339102836,7.403075711742426,2020-09-14T19:15:00Z,45.05565655831278,8,1.3341930521587408,-0.1146067013212071,-4.392934156587314,-0.7901925954677499,1,-0.12204656323543972,78658.20704269074,2.5589539477692123,3.431113261822249,-3.1724464554137253,-0.2032183088055619,0.6533998816331363,-0.14986548278591827,2.201406041472127,68.22201589319481,True,1.836929025813451,ATMLLN,3,62,36,2.0856223034299095
9,110735,Adam Webster,-1.5688302372257361,3.585946692946578,15.662407488216571,0.5261619056543487,11.995893645049543,67.70849788387115,9.098133639955787,3.291153231215769,-0.6250927882086644,3.632771885980434,17.036393804323225,2020-09-14T19:15:00Z,90.31318938656759,8,-1.318461277463057,0.7382247237094268,-0.5760257401548028,-0.2117877292461044,1,-1.0860926690977557,187446.77568428344,4.83559864651104,-0.6544059589245563,-0.7675149506236041,1.2696912006389864,4.7571864595193345,-5.272634164095952,-2.1058304399743117,48.18687444814897,True,-3.774718654359014,ATMPSTR,2,43,36,5.9909498734054
